026-07-18T02:33:05.789480Z  INFO ground_control: armed: true
2026-07-18T02:33:06.683664Z  INFO ground_control: telemetry: roll=0.4 pitch=0.8 yaw=142.6 armed=true failsafe=false fifo_overflow=false calibrating=false calibration_failed=false motors=(0, 0, 0, 0)
2026-07-18T02:33:06.703727Z  INFO ground_control: telemetry: roll=0.4 pitch=0.9 yaw=142.6 armed=true failsafe=false fifo_overflow=false calibrating=false calibration_failed=false motors=(0, 0, 0, 0)
2026-07-18T02:33:06.723802Z  INFO ground_control: telemetry: roll=0.4 pitch=0.8 yaw=142.7 armed=true failsafe=false fifo_overflow=false calibrating=false calibration_failed=false motors=(0, 0, 0, 0)
2026-07-18T02:33:06.743877Z  INFO ground_control: telemetry: roll=0.4 pitch=0.8 yaw=142.7 armed=true failsafe=false fifo_overflow=false calibrating=false calibration_failed=false motors=(0, 0, 0, 0)
2026-07-18T02:33:06.763944Z  INFO ground_control: telemetry: roll=0.5 pitch=0.8 yaw=142.7 armed=true failsafe=false fifo_overflow=false calibrating=false calibration_failed=false motors=(0, 0, 0, 0)
2026-07-18T02:33:06.804075Z  INFO ground_control: telemetry: roll=0.5 pitch=0.8 yaw=142.7 armed=true failsafe=false fifo_overflow=false calibrating=false calibration_failed=false motors=(0, 0, 0, 0)
2026-07-18T02:33:06.824146Z  INFO ground_control: telemetry: roll=0.3 pitch=0.9 yaw=142.7 armed=true failsafe=false fifo_overflow=false calibrating=false calibration_failed=false motors=(0, 0, 0, 0)
2026-07-18T02:33:06.844212Z  INFO ground_control: telemetry: roll=0.3 pitch=0.9 yaw=142.7 armed=true failsafe=false fifo_overflow=false calibrating=false calibration_failed=false motors=(0, 0, 0, 0)
2026-07-18T02:33:06.864279Z  INFO ground_control: telemetry: roll=0.4 pitch=0.7 yaw=142.7 armed=true failsafe=false fifo_overflow=false calibrating=false calibration_failed=false motors=(0, 0, 0, 0)
2026-07-18T02:33:06.884349Z  INFO ground_control: telemetry: roll=0.6 pitch=0.9 yaw=142.8 armed=true failsafe=false fifo_overflow=false calibrating=false calibration_failed=false motors=(0, 0, 0, 0)
2026-07-18T02:33:06.904416Z  INFO ground_control: telemetry: roll=0.6 pitch=0.8 yaw=142.8 armed=true failsafe=false fifo_overflow=false calibrating=false calibration_failed=false motors=(0, 0, 0, 0)
2026-07-18T02:33:06.924482Z  INFO ground_control: telemetry: roll=0.5 pitch=0.9 yaw=142.8 armed=true failsafe=false fifo_overflow=false calibrating=false calibration_failed=false motors=(0, 0, 0, 0)
2026-07-18T02:33:06.944547Z  INFO ground_control: telemetry: roll=0.6 pitch=0.8 yaw=142.8 armed=true failsafe=false fifo_overflow=false calibrating=false calibration_failed=false motors=(0, 0, 0, 0)
2026-07-18T02:33:06.964614Z  INFO ground_control: telemetry: roll=0.5 pitch=0.7 yaw=142.8 armed=true failsafe=false fifo_overflow=false calibrating=false calibration_failed=false motors=(0, 0, 0, 0)
2026-07-18T02:33:06.984678Z  INFO ground_control: telemetry: roll=0.5 pitch=0.9 yaw=142.8 armed=true failsafe=false fifo_overflow=false calibrating=false calibration_failed=false motors=(0, 0, 0, 0)
2026-07-18T02:33:06.997535Z  INFO ground_control: telemetry: roll=0.4 pitch=0.8 yaw=142.8 armed=true failsafe=false fifo_overflow=false calibrating=false calibration_failed=false motors=(0, 0, 0, 0)
2026-07-18T02:33:07.005531Z  INFO ground_control: telemetry: roll=0.5 pitch=0.8 yaw=142.8 armed=true failsafe=false fifo_overflow=false calibrating=false calibration_failed=false motors=(0, 0, 0, 0)
2026-07-18T02:33:07.013540Z  INFO ground_control: telemetry: roll=0.5 pitch=0.7 yaw=142.8 armed=true failsafe=false fifo_overflow=false calibrating=false calibration_failed=false motors=(0, 0, 0, 0)
2026-07-18T02:33:07.017530Z  INFO ground_control: telemetry: roll=0.6 pitch=0.9 yaw=142.9 armed=true failsafe=false fifo_overflow=false calibrating=false calibration_failed=false motors=(0, 0, 0, 0)
2026-07-18T02:33:07.025533Z  INFO ground_control: telemetry: roll=0.5 pitch=0.8 yaw=142.9 armed=true failsafe=false fifo_overflow=false calibrating=false calibration_failed=false motors=(0, 0, 0, 0)
2026-07-18T02:33:07.044476Z  INFO ground_control: telemetry: roll=0.5 pitch=0.8 yaw=142.9 armed=true failsafe=false fifo_overflow=false calibrating=false calibration_failed=false motors=(0, 0, 0, 0)
2026-07-18T02:33:07.075429Z  INFO ground_control: telemetry: roll=0.4 pitch=0.8 yaw=142.9 armed=true failsafe=false fifo_overflow=false calibrating=false calibration_failed=false motors=(0, 0, 0, 0)
2026-07-18T02:33:07.093539Z  INFO ground_control: telemetry: roll=0.6 pitch=0.7 yaw=142.9 armed=true failsafe=false fifo_overflow=false calibrating=false calibration_failed=false motors=(0, 0, 0, 0)
2026-07-18T02:33:07.117117Z  INFO ground_control: telemetry: roll=0.6 pitch=0.7 yaw=142.9 armed=true failsafe=false fifo_overflow=false calibrating=false calibration_failed=false motors=(0, 0, 0, 0)
2026-07-18T02:33:07.132747Z  INFO ground_control: telemetry: roll=0.5 pitch=0.8 yaw=142.9 armed=true failsafe=false fifo_overflow=false calibrating=false calibration_failed=false motors=(0, 0, 0, 0)
2026-07-18T02:33:07.174453Z  INFO ground_control: throttle: 0
2026-07-18T02:33:07.174473Z  INFO ground_control: telemetry: roll=0.7 pitch=0.7 yaw=143.0 armed=true failsafe=false fifo_overflow=false calibrating=false calibration_failed=false motors=(0, 0, 0, 0)
2026-07-18T02:33:07.177530Z  INFO ground_control: throttle: 0
2026-07-18T02:33:07.181528Z  INFO ground_control: throttle: 1
2026-07-18T02:33:07.186734Z  INFO ground_control: telemetry: roll=0.8 pitch=0.6 yaw=143.0 armed=true failsafe=false fifo_overflow=false calibrating=false calibration_failed=false motors=(0, 0, 0, 0)
2026-07-18T02:33:07.186740Z  INFO ground_control: throttle: 1
2026-07-18T02:33:07.192491Z  INFO ground_control: telemetry: roll=0.5 pitch=0.9 yaw=143.0 armed=true failsafe=false fifo_overflow=false calibrating=false calibration_failed=false motors=(0, 0, 0, 0)
2026-07-18T02:33:07.193531Z  INFO ground_control: throttle: 2
2026-07-18T02:33:07.197533Z  INFO ground_control: throttle: 3
2026-07-18T02:33:07.201532Z  INFO ground_control: throttle: 3
2026-07-18T02:33:07.209528Z  INFO ground_control: throttle: 4
2026-07-18T02:33:07.225532Z  INFO ground_control: throttle: 5
2026-07-18T02:33:07.233530Z  INFO ground_control: throttle: 5
2026-07-18T02:33:07.237530Z  INFO ground_control: throttle: 6
2026-07-18T02:33:07.237885Z  INFO ground_control: telemetry: roll=0.7 pitch=1.3 yaw=143.0 armed=true failsafe=false fifo_overflow=false calibrating=false calibration_failed=false motors=(0, 0, 0, 0)
2026-07-18T02:33:07.245532Z  INFO ground_control: throttle: 6
2026-07-18T02:33:07.253532Z  INFO ground_control: throttle: 7
2026-07-18T02:33:07.261535Z  INFO ground_control: throttle: 8
2026-07-18T02:33:07.281800Z  INFO ground_control: throttle: 8
2026-07-18T02:33:07.281802Z  INFO ground_control: throttle: 9
2026-07-18T02:33:07.297690Z  INFO ground_control: telemetry: roll=0.4 pitch=0.9 yaw=143.1 armed=true failsafe=false fifo_overflow=false calibrating=false calibration_failed=false motors=(49, 44, 62, 47)
2026-07-18T02:33:07.297695Z  INFO ground_control: throttle: 10
2026-07-18T02:33:07.297697Z  INFO ground_control: throttle: 10
2026-07-18T02:33:07.301531Z  INFO ground_control: throttle: 10
2026-07-18T02:33:07.317539Z  INFO ground_control: throttle: 10
2026-07-18T02:33:07.325539Z  INFO ground_control: throttle: 11
